ID,Distributor Name,Location,Car Name,Manufacturer Name,Car Type,Color,Gearbox,Number of Seats,Number of Doors,Energy,Manufactured Year,Price,Mileage,Engine Power,Purchased Date,Car Sale Status,Sold Date,Purchased Price,Sold Price,Margin,Sales Agent Name,Sales Rating,Sales Commission,Feedback
EYNEE9,Trust,North Carolina,Thar,Mahindra,SUV,Black,Automatic,5,4,Diesel,2019,8100,13152,110,2023-02-06,Un Sold,,6644,,,Agent B,2,0,Good
6IR8Z5,Nufor,San Jose,Plato,Prazo,Convertible,Red,Manual,5,4,Petrol,2015,9400,69371,107,2015-11-21,Sold,2017-12-04,7802,7797,-0.06408613176108689,Agent C,1,0,Excellent
RDA4HO,Ahg,Detroit,Hilux,Toyota,Truck,Black,Automatic,5,5,Hybrid,2022,8200,3866,103,2018-01-03,Un Sold,,7662,,,Agent D,5,0,Average
YFN23S,Sobri,Florida,i20,Hyundai,Hatchback,Black,Automatic,5,4,Petrol,2015,6900,31044,104,2015-12-06,Un Sold,,6176,,,Agent C,3,0,Good
MG6HHF,Carmudi,Florida,Hilux,Toyota,Truck,Black,Automatic,5,4,Electric,2023,8600,915650,107,2016-09-14,Un Sold,,7279,,,Agent D,3,0,Excellent
ZPHTUY,Oto,Detroit,Swift,Maruti,Sedan,Blue,Automatic,4,4,Hybrid,2023,7600,32357,100,2021-10-11,Un Sold,,5936,,,Agent D,4,0,Average
IR3N4H,Carmix,Oklahoma,Scorpio,Mahindra,SUV,Blue,Manual,5,5,Petrol,2023,7600,55594,95,2016-10-05,Un Sold,,5788,,,Agent C,5,0,Excellent
4N5Q45,Knox,North Carolina,Plato,Prazo,Convertible,Black,Manual,4,4,Electric,2015,10900,64063,95,2019-07-29,Un Sold,,10291,,,Agent A,1,0,Poor
8JDE3O,Nufor,New York,Dzire,Maruti,Sedan,Red,Automatic,4,4,Petrol,2023,6600,15265,99,2023-08-21,Un Sold,,5720,,,Agent B,5,0,Good
O05929,Oto,Philadelphia,Swift,Maruti,Sedan,Red,Automatic,2,5,Electric,2016,8800,3871,96,2018-11-17,Sold,2022-03-02,7691,7702,0.1430243141334027,Agent B,1,0.022,Good
4UGS3C,Carmudi,Portland,i20,Hyundai,Hatchback,Black,Automatic,5,2,Hybrid,2024,7000,35284,95,2022-11-19,Un Sold,,6270,,,Agent E,1,0,Average
D2NHG4,APE,Denver,Dzire,Maruti,Sedan,Blue,Manual,7,4,Electric,2018,8600,71485,105,2016-10-20,Un Sold,,6696,,,Agent B,2,0,Average
S57O6H,Carro,Chicago,i20,Hyundai,Hatchback,White,Automatic,5,2,Electric,2017,8200,16715,273,2017-02-17,Un Sold,,7375,,,Agent B,3,0,Good
YNOG9J,Zupps,Columbus,Kags,Renault,SUV,Black,Manual,7,4,Diesel,2024,7600,47791,110,2021-02-20,Un Sold,,6126,,,Agent B,1,0,Average
EMLKIQ,Carousell,North Carolina,Thar,Mahindra,SUV,Gray,Automatic,5,5,Hybrid,2024,8500,160879,104,2021-02-12,Un Sold,,6553,,,Agent A,1,0,Average
WL03R0,Nufor,Tucson,Swift,Maruti,Sedan,Black,Manual,4,4,Diesel,2024,6600,14035,92,2023-03-13,Sold,2023-09-10,5450,5442,-0.14678899082568808,Agent A,2,0,Good
OHAGPV,Carmudi,Denver,Swift,Maruti,Sedan,Red,Manual,7,4,Diesel,2017,7300,74803,92,2021-05-27,Un Sold,,5568,,,Agent B,5,0,Excellent
2M2DUG,Sobri,Oklahoma,Hilux,Toyota,Truck,Red,Manual,4,5,Diesel,2021,7400,57152,106,2023-02-14,Un Sold,,6695,,,Agent C,4,0,Good
U7X47R,Trivett,California,Kags,Renault,SUV,Black,Automatic,4,4,Petrol,2017,8200,34326,93,2022-08-14,Un Sold,,7357,,,Agent A,3,0,Excellent
98V9B7,Trust,Florida,Swift,Maruti,Sedan,Red,Automatic,5,2,Hybrid,2024,7500,71873,108,2016-04-13,Un Sold,,6037,,,Agent E,5,0,Good
KLE1CK,Carmudi,Columbus,Swift,Maruti,Sedan,Blue,Automatic,7,4,Diesel,2024,6600,35340,97,2019-10-31,Un Sold,,5856,,,Agent D,1,0,Average
D5BTXX,Sobri,New York,Hilux,Toyota,Truck,Black,Manual,4,4,Petrol,2019,7500,56388,96,2016-10-26,Un Sold,,6151,,,Agent E,3,0,Excellent
S7318T,Nufor,New York,Dzire,Maruti,Sedan,Red,Automatic,2,4,Diesel,2016,7400,19112,94,2019-02-14,Sold,2020-08-11,5536,5529,-0.12644508670520233,Agent C,1,0,Excellent
8FNCND,Ahg,Utah,i20,Hyundai,Hatchback,White,Automatic,4,4,Diesel,2015,7000,62115,101,2019-12-21,Un Sold,,6361,,,Agent C,2,0,Excellent
B759DW,Sobri,Philadelphia,Dzire,Maruti,Sedan,Black,Automatic,5,4,Hybrid,2015,8400,32486,105,2016-04-08,Un Sold,,6935,,,Agent C,4,0,Good
N52A3F,Olx,Tennessee,Dzire,Maruti,Sedan,Black,Manual,5,4,Diesel,2024,6600,49374,105,2024-09-05,Un Sold,,5510,,,Agent D,4,0,Poor
6ZZ1A2,Knox,Utah,Seltos,Kia,Hatchback,Black,Automatic,7,5,Diesel,2022,6300,65843,103,2024-02-27,Un Sold,,4717,,,Agent B,1,0,Poor
YOY8CQ,Olx,New York,Kags,Renault,SUV,Black,Manual,5,2,Diesel,2015,8500,43685,93,2016-12-12,Un Sold,,6879,,,Agent E,1,0,Good
P1AC3U,Carsome,Columbus,Scorpio,Mahindra,SUV,White,Automatic,4,5,Hybrid,2016,9300,2371,99,2018-11-11,Un Sold,,8205,,,Agent A,4,0,Excellent
CIB7E8,Trivett,Texas,Dzire,Maruti,Sedan,Red,Automatic,4,5,Petrol,2020,6900,144160,102,2015-09-02,Un Sold,,6003,,,Agent E,1,0,Excellent
JNMY9K,Skipper,Tennessee,Thar,Mahindra,SUV,Gray,Manual,2,2,Petrol,2020,7900,67819,92,2016-12-04,Un Sold,,6365,,,Agent A,5,0,Excellent
UZ85WB,Motor,North Carolina,Fortuner,Toyota,SUV,Gray,Manual,2,4,Hybrid,2022,8700,50557,106,2021-01-02,Sold,2021-11-21,8023,8020,-0.03739249657235448,Agent C,1,0,Excellent
BON8PE,Carousell,Utah,Seltos,Kia,Hatchback,Black,Automatic,5,5,Hybrid,2015,7900,51214,262,2022-01-15,Sold,2022-03-07,6940,6933,-0.10086455331412103,Agent E,3,0,Excellent
IMOFBK,Knox,Columbus,Etriga,Maruti,Hatchback,Gray,Automatic,5,2,Electric,2024,7500,67182,229,2023-08-27,Un Sold,,6035,,,Agent E,4,0,Excellent
NZNOTY,Marchi,California,Kags,Renault,SUV,Black,Manual,5,4,Petrol,2024,7500,46807,91,2023-12-30,Un Sold,,6483,,,Agent E,1,0,Excellent
68UZL2,Carousell,Oklahoma,Thar,Mahindra,SUV,Black,Manual,5,4,Petrol,2022,7700,71841,91,2015-04-16,Sold,2018-07-01,6925,6933,0.11552346570397112,Agent C,4,0.016,Poor
YO4LQZ,Ahg,New York,Fortuner,Toyota,SUV,Gray,Manual,5,2,Hybrid,2019,9000,72321,97,2024-10-17,Un Sold,,7303,,,Agent E,3,0,Poor
VVDQS6,Marchi,Philadelphia,Fortuner,Toyota,SUV,White,Automatic,5,4,Electric,2019,9500,3558,319,2021-04-10,Un Sold,,8081,,,Agent C,1,0,Good
DU6YLA,Carousell,Texas,Seltos,Kia,Hatchback,Red,Manual,4,5,Electric,2020,7900,31545,91,2016-12-24,Un Sold,,6433,,,Agent D,1,0,Good
XSQOAS,Kamkar,Chicago,Fortuner,Toyota,SUV,Blue,Manual,7,4,Diesel,2016,8400,70559,91,2021-11-29,Un Sold,,7172,,,Agent A,3,0,Good
Z4O2DC,Cars24,Chicago,Fortuner,Toyota,SUV,Black,Manual,4,4,Hybrid,2021,8800,62856,101,2022-01-01,Un Sold,,8023,,,Agent E,2,0,Excellent
UHBKBC,Carro,Chicago,Yodha,Tata,Truck,Blue,Manual,5,5,Electric,2021,8800,21121,98,2021-10-01,Un Sold,,8141,,,Agent C,1,0,Good
2E7X3Q,Automart,California,Seltos,Kia,Hatchback,Blue,Manual,4,4,Diesel,2020,6500,20964,217,2015-01-16,Un Sold,,4689,,,Agent E,1,0,Good
JXY72A,Carousell,San Jose,Kags,Renault,SUV,White,Manual,5,5,Petrol,2016,8300,51787,92,2022-09-28,Sold,2024-12-07,6896,6911,0.21751740139211137,Agent C,2,0.03,Good
GUYGG8,Sobri,San Jose,Thar,Mahindra,SUV,Blue,Manual,4,5,Diesel,2015,8500,69328,107,2023-04-28,Un Sold,,6967,,,Agent A,5,0,Good
ADBSNJ,Automart,North Carolina,Fortuner,Toyota,SUV,Black,Automatic,4,2,Diesel,2020,8000,33352,99,2015-02-16,Un Sold,,6165,,,Agent A,2,0,Average
YAWI75,APE,Florida,Dzire,Maruti,Sedan,White,Manual,4,2,Electric,2021,8300,55314,99,2022-06-04,Un Sold,,6422,,,Agent A,5,0,Excellent
FY2K1N,Trust,Philadelphia,Hilux,Toyota,Truck,Blue,Automatic,4,4,Petrol,2022,7200,32263,98,2017-03-05,Un Sold,,6201,,,Agent B,3,0,Average
83SW2D,Sobri,California,Thar,Mahindra,SUV,Gray,Manual,7,2,Electric,2022,9200,10800,328,2022-03-14,Un Sold,,7940,,,Agent C,2,0,Excellent
27HDB0,Carmudi,Tucson,Hilux,Toyota,Truck,Black,Automatic,4,4,Diesel,2021,7400,34296,100,2019-08-29,Un Sold,,5569,,,Agent B,2,0,Excellent
H928ZR,Marchi,Texas,Swift,Maruti,Sedan,Black,Automatic,4,4,Petrol,2024,6500,47156,320,2015-01-16,Sold,2020-03-20,5833,5834,0.017143836790673755,Agent B,5,0.002,Good
3Z8L3M,Trust,New York,Swift,Maruti,Sedan,Blue,Automatic,4,2,Petrol,2019,7000,63494,101,2021-01-29,Un Sold,,6051,,,Agent A,1,0,Good
09OCXL,Zupps,Philadelphia,Seltos,Kia,Hatchback,Gray,Automatic,5,4,Electric,2021,7800,32450,104,2015-12-29,Sold,2019-06-22,5981,5978,-0.05015883631499749,Agent D,3,0,Good
IUI8YE,Ahg,California,Dzire,Maruti,Sedan,Blue,Manual,5,4,Diesel,2022,6800,18759,101,2024-04-21,Un Sold,,4926,,,Agent D,2,0,Excellent
QH53HF,Carmix,North Carolina,Scorpio,Mahindra,SUV,Red,Automatic,5,2,Petrol,2023,7600,29392,101,2022-07-02,Un Sold,,6946,,,Agent A,3,0,Good
102N2K,Cars24,Denver,i20,Hyundai,Hatchback,Blue,Manual,7,5,Electric,2024,7500,72271,100,2018-07-16,Un Sold,,6475,,,Agent D,5,0,Average
ZLEV4E,Ahg,Columbus,Thar,Mahindra,SUV,White,Automatic,5,5,Diesel,2024,7600,380009,99,2018-02-12,Un Sold,,6846,,,Agent B,5,0,Average
3P9KT0,Trust,North Carolina,Swift,Maruti,Sedan,Red,Automatic,5,2,Petrol,2017,7200,62683,102,2019-02-26,Un Sold,,5986,,,Agent E,1,0,Average
Q02HN6,Automart,Texas,Fortuner,Toyota,SUV,Black,Automatic,5,4,Petrol,2021,7800,16572,106,2018-08-17,Un Sold,,6605,,,Agent C,1,0,Good
NR64D8,Motor,Chicago,Thar,Mahindra,SUV,Gray,Manual,5,4,Petrol,2015,8400,950506,107,2016-10-14,Un Sold,,7725,,,Agent E,2,0,Good
2U6CED,Oto,Florida,Kags,Renault,SUV,Gray,Automatic,7,4,Petrol,2020,7900,37285,93,2018-12-25,Un Sold,,7068,,,Agent B,4,0,Good
1T4BI0,Motor,Florida,Plato,Prazo,Convertible,Red,Automatic,4,4,Electric,2016,10800,494453,99,2018-08-27,Un Sold,,9216,,,Agent D,5,0,Excellent
LDPL64,Olx,Oklahoma,Kags,Renault,SUV,White,Manual,4,4,Electric,2018,9600,64879,108,2021-03-30,Un Sold,,8285,,,Agent E,2,0,Good
5R6F0J,Carmudi,California,Seltos,Kia,Hatchback,Blue,Manual,5,2,Petrol,2015,6900,13131,100,2016-08-18,Un Sold,,6198,,,Agent E,2,0,Good
D2M7PX,Kamkar,Tennessee,Thar,Mahindra,SUV,Blue,Manual,5,5,Hybrid,2021,8800,916867,109,2022-04-14,Un Sold,,8204,,,Agent D,1,0,Good
JZ9U7L,APE,Columbus,Etriga,Maruti,Hatchback,Blue,Manual,4,5,Petrol,2024,6000,64943,109,2017-11-17,Un Sold,,5124,,,Agent D,3,0,Good
0IG00N,Carsome,Portland,Kags,Renault,SUV,Red,Manual,5,4,Electric,2020,9400,72426,93,2016-12-30,Un Sold,,8391,,,Agent E,5,0,Excellent
YQCIYT,Sobri,Detroit,Etriga,Maruti,Hatchback,Black,Manual,2,5,Diesel,2023,6200,4337,104,2020-01-06,Un Sold,,5242,,,Agent B,4,0,Good
7E51JM,Automart,Chicago,Etriga,Maruti,Hatchback,White,Manual,4,4,Diesel,2024,6100,29089,108,2018-05-12,Un Sold,,5308,,,Agent E,3,0,Good
MUGEIU,Knox,Utah,Fortuner,Toyota,SUV,Red,Automatic,4,4,Hybrid,2024,8500,61193,110,2015-01-26,Un Sold,,6606,,,Agent E,1,0,Good
3V9OF5,Knox,Texas,Etriga,Maruti,Hatchback,Red,Manual,5,2,Diesel,2021,6400,35268,110,2023-10-11,Sold,2024-03-01,5833,5825,-0.13715069432539004,Agent D,1,0,Average
N6PP1P,Knox,Tennessee,Thar,Mahindra,SUV,Blue,Automatic,5,4,Hybrid,2021,8800,21060,108,2019-12-21,Un Sold,,7351,,,Agent D,3,0,Average
9P7GXS,Carmudi,North Carolina,Scorpio,Mahindra,SUV,Red,Automatic,5,5,Hybrid,2024,8500,65928,93,2015-06-23,Un Sold,,6889,,,Agent D,2,0,Good
REHSND,Zupps,Tucson,Plato,Prazo,Convertible,Red,Automatic,5,5,Electric,2020,10400,57922,94,2018-12-29,Un Sold,,9762,,,Agent D,3,0,Good
K5R3CD,Cars24,Tennessee,i20,Hyundai,Hatchback,Blue,Automatic,4,5,Hybrid,2022,7200,40180,102,2019-02-20,Sold,2019-06-15,6191,6195,0.06460991762235503,Agent B,2,0.008,Good
FB8YIR,Motor,Columbus,Seltos,Kia,Hatchback,Gray,Manual,5,4,Hybrid,2024,7000,66984,90,2019-11-28,Un Sold,,5267,,,Agent E,3,0,Good
CJMBI6,Carmudi,Tucson,Kags,Renault,SUV,Gray,Automatic,2,2,Hybrid,2020,8900,56539,125,2019-02-17,Un Sold,,8080,,,Agent D,5,0,Poor
SPAPXL,Carsome,Denver,Fortuner,Toyota,SUV,Blue,Automatic,5,4,Electric,2016,9800,13599,103,2022-06-20,Un Sold,,8783,,,Agent B,5,0,Good
XQZC9F,Carro,Chicago,Scorpio,Mahindra,SUV,Red,Automatic,4,4,Electric,2023,9100,481283,110,2017-10-02,Un Sold,,8510,,,Agent B,3,0,Excellent
6I30D9,Carousell,Madison,Plato,Prazo,Convertible,Gray,Automatic,2,2,Electric,2020,10400,19684,106,2024-07-08,Un Sold,,9713,,,Agent E,3,0,Excellent
ZL9RMO,Sobri,Chicago,Swift,Maruti,Sedan,Gray,Manual,5,5,Petrol,2017,7200,61598,100,2022-01-25,Un Sold,,5462,,,Agent A,2,0,Excellent
TLZPF5,Kamkar,Chicago,Creta,Hyundai,Hatchback,Black,Automatic,7,2,Electric,2024,7500,19157,93,2015-04-14,Un Sold,,7000,,,Agent E,4,0,Poor
GOGMBH,Carmudi,Detroit,Swift,Maruti,Sedan,White,Automatic,5,2,Petrol,2021,6800,35510,101,2022-11-13,Un Sold,,5832,,,Agent C,3,0,Excellent
MPVZ2X,APE,San Jose,Fortuner,Toyota,SUV,Blue,Manual,2,4,Diesel,2016,8400,60967,247,2015-04-26,Un Sold,,7184,,,Agent D,2,0,Good
BSI4S1,Motor,Florida,Etriga,Maruti,Hatchback,Red,Manual,5,4,Electric,2019,8000,16253,97,2021-08-02,Un Sold,,6082,,,Agent B,5,0,Average
V2490J,Zupps,Oklahoma,Fortuner,Toyota,SUV,Black,Automatic,5,4,Diesel,2017,8300,17568,98,2016-09-09,Un Sold,,6741,,,Agent D,5,0,Good
1QQSS8,Nufor,Portland,Dzire,Maruti,Sedan,Blue,Manual,5,4,Hybrid,2016,8300,32424,99,2017-01-14,Un Sold,,6741,,,Agent A,5,0,Excellent
CFAFZ7,Carmix,Texas,Dzire,Maruti,Sedan,Blue,Automatic,4,4,Electric,2015,8900,54034,104,2017-05-15,Un Sold,,7123,,,Agent B,1,0,Poor
0PGH3G,Zupps,Chicago,Hilux,Toyota,Truck,Blue,Manual,2,5,Hybrid,2019,8500,632082,281,2023-07-11,Un Sold,,7803,,,Agent C,2,0,Poor
GQ6M9P,Cars24,Denver,Creta,Hyundai,Hatchback,Red,Automatic,4,2,Electric,2022,7700,47390,109,2022-06-16,Un Sold,,6219,,,Agent D,5,0,Good
GCLNY6,Knox,Tucson,Seltos,Kia,Hatchback,Blue,Automatic,5,2,Petrol,2024,6000,15021,108,2018-02-06,Un Sold,,5171,,,Agent A,1,0,Good
CBS6EP,Carousell,Detroit,Thar,Mahindra,SUV,Gray,Manual,4,4,Electric,2022,9200,3609,91,2023-11-29,Un Sold,,7727,,,Agent E,1,0,Good
W3WCXO,Motor,San Jose,Kags,Renault,SUV,White,Automatic,7,2,Diesel,2015,8500,70409,105,2016-11-08,Sold,2016-12-09,7278,7292,0.1923605386095081,Agent B,4,0.028,Excellent
FE262E,Trust,North Carolina,Fortuner,Toyota,SUV,Red,Automatic,5,4,Petrol,2021,7800,681398,95,2018-05-27,Un Sold,,6363,,,Agent D,2,0,Excellent
A3UZ1X,Carsome,Chicago,Scorpio,Mahindra,SUV,White,Automatic,4,4,Electric,2022,9200,45883,319,2022-02-22,Un Sold,,8266,,,Agent A,3,0,Good
HO944T,Carsome,Columbus,Yodha,Tata,Truck,Black,Manual,4,4,Electric,2022,8700,14681,96,2015-07-11,Un Sold,,7513,,,Agent E,5,0,Excellent
4KTBM5,Sobri,Florida,Plato,Prazo,Convertible,Black,Automatic,5,4,Petrol,2021,8800,682013,95,2022-06-07,Un Sold,,7516,,,Agent E,4,0,Good
HK3JQL,Zupps,Texas,Creta,Hyundai,Hatchback,Gray,Automatic,4,4,Diesel,2024,6100,54163,98,2015-11-02,Un Sold,,4597,,,Agent C,5,0,Poor
DU5LH1,Sobri,San Jose,Thar,Mahindra,SUV,Blue,Manual,4,4,Diesel,2021,7900,959894,338,2015-02-12,Sold,2017-08-20,5966,5955,-0.18437814280925244,Agent C,1,0,Excellent
4N0VE7,Sobri,Portland,Kags,Renault,SUV,White,Automatic,5,5,Hybrid,2016,9300,59782,93,2018-03-25,Un Sold,,7577,,,Agent C,2,0,Average
NMTPCI,Carousell,Columbus,Etriga,Maruti,Hatchback,Gray,Manual,5,4,Electric,2024,7500,65416,95,2021-07-05,Sold,2021-08-29,6876,6879,0.04363001745200698,Agent B,2,0.006,Poor
N3LFDL,Carmix,Philadelphia,i20,Hyundai,Hatchback,Red,Manual,5,4,Hybrid,2018,7600,480872,100,2018-04-06,Sold,2022-11-28,6207,6218,0.17721926856774609,Agent A,4,0.022,Average
3MFSVR,Zupps,Texas,Yodha,Tata,Truck,Black,Automatic,5,2,Electric,2022,8700,69542,95,2024-07-09,Un Sold,,7270,,,Agent C,4,0,Good
6IP639,Cars24,Oklahoma,Scorpio,Mahindra,SUV,Gray,Manual,7,4,Hybrid,2018,9100,238482,110,2016-04-02,Un Sold,,7154,,,Agent D,4,0,Excellent
IDVKSD,Knox,Florida,Thar,Mahindra,SUV,Gray,Automatic,4,4,Electric,2019,9500,43890,323,2024-06-26,Un Sold,,8956,,,Agent B,4,0,Poor
DDU2IO,Sobri,California,Swift,Maruti,Sedan,White,Manual,4,4,Hybrid,2024,7500,22759,110,2019-04-18,Un Sold,,6093,,,Agent D,1,0,Excellent
G0U34O,Carmix,California,Etriga,Maruti,Hatchback,Red,Manual,4,4,Diesel,2024,6100,64850,331,2015-08-29,Un Sold,,5515,,,Agent D,2,0,Good
EBU1OR,Motor,Utah,Etriga,Maruti,Hatchback,Red,Automatic,4,4,Electric,2022,7700,72768,97,2024-07-16,Sold,2024-05-17,5778,5774,-0.06922810661128419,Agent A,3,0,Good
YQF5DM,Kamkar,Texas,Fortuner,Toyota,SUV,Red,Automatic,4,4,Electric,2018,9600,62898,91,2022-03-28,Sold,2023-06-04,7731,7720,-0.1422843099210969,Agent D,4,0,Good
LHO920,Marchi,New York,Hilux,Toyota,Truck,Red,Automatic,5,4,Diesel,2018,7700,44652,105,2018-08-28,Sold,2022-10-20,6162,6171,0.1460564751703992,Agent E,2,0.018000000000000002,Excellent
PJ2M3Q,Ahg,Utah,Swift,Maruti,Sedan,Red,Manual,4,5,Petrol,2023,6600,19519,96,2024-01-15,Un Sold,,4615,,,Agent D,2,0,Average
ABFMRH,Zupps,Madison,Thar,Mahindra,SUV,White,Manual,5,2,Petrol,2022,7700,39326,90,2019-04-15,Un Sold,,7173,,,Agent C,5,0,Poor
0IC0VO,Carmix,Florida,Scorpio,Mahindra,SUV,White,Manual,7,5,Hybrid,2017,9200,47816,100,2020-07-23,Un Sold,,8454,,,Agent C,4,0,Average
F4ELU3,Nufor,New York,Scorpio,Mahindra,SUV,Red,Manual,4,4,Petrol,2024,7500,74055,102,2017-10-13,Un Sold,,5756,,,Agent B,4,0,Average
1TJV7K,Carsome,San Jose,Thar,Mahindra,SUV,Blue,Automatic,7,4,Diesel,2016,8400,72384,104,2019-08-17,Un Sold,,7672,,,Agent D,4,0,Excellent
4Y4SP9,Sobri,Denver,Scorpio,Mahindra,SUV,Black,Automatic,5,4,Petrol,2023,7600,69402,106,2024-03-07,Un Sold,,5958,,,Agent E,2,0,Excellent
PJK9PB,Carsome,Florida,Fortuner,Toyota,SUV,Red,Manual,2,4,Electric,2017,9700,55059,105,2016-03-08,Sold,2018-05-15,9044,9052,0.08845643520566121,Agent D,1,0.016,Average
IDU32I,Ahg,Utah,i20,Hyundai,Hatchback,Gray,Automatic,5,5,Diesel,2022,6300,74267,109,2021-12-25,Un Sold,,4306,,,Agent A,3,0,Poor
TBZRH1,Carro,Detroit,Yodha,Tata,Truck,White,Manual,5,4,Hybrid,2018,8600,56345,91,2023-03-29,Un Sold,,7151,,,Agent C,2,0,Excellent
KNB7GJ,Carmudi,San Jose,Kags,Renault,SUV,Black,Automatic,7,4,Hybrid,2022,8700,874493,107,2017-08-12,Sold,2020-05-02,6719,6705,-0.2083643399315374,Agent B,4,0,Good
21WY1Z,Automart,California,i20,Hyundai,Hatchback,Blue,Automatic,5,4,Diesel,2016,6900,589078,108,2022-01-20,Un Sold,,4937,,,Agent B,4,0,Poor
F5B2Y7,Automart,Columbus,Dzire,Maruti,Sedan,Blue,Manual,4,5,Hybrid,2019,8000,5641,92,2015-12-29,Sold,2022-10-05,6913,6908,-0.07232749891508751,Agent C,1,0,Good
ZTHKTP,Skipper,Philadelphia,Thar,Mahindra,SUV,Gray,Manual,4,4,Diesel,2015,8500,47689,280,2018-01-24,Un Sold,,7090,,,Agent D,2,0,Average
H7SKQP,Nufor,Tucson,Etriga,Maruti,Hatchback,Black,Manual,7,4,Petrol,2018,6600,38149,107,2020-05-09,Un Sold,,6061,,,Agent A,3,0,Poor
RMBJV3,Olx,Oklahoma,Thar,Mahindra,SUV,Black,Automatic,2,4,Petrol,2020,7900,35807,256,2016-04-12,Sold,2018-01-30,5933,5937,0.06741951795044665,Agent A,2,0.008,Excellent
IRSXJI,Carmix,Denver,Dzire,Maruti,Sedan,Blue,Automatic,4,4,Electric,2018,8600,4730,101,2017-08-27,Un Sold,,6959,,,Agent D,2,0,Excellent
JOXF2N,Trust,Tennessee,Creta,Hyundai,Hatchback,Blue,Manual,5,2,Petrol,2020,6400,521702,92,2017-10-21,Sold,2017-12-27,4808,4812,0.08319467554076539,Agent C,5,0.008,Poor
D4E8T9,Cars24,New York,Creta,Hyundai,Hatchback,Red,Automatic,5,4,Hybrid,2015,7900,29985,251,2021-04-23,Un Sold,,7290,,,Agent C,5,0,Excellent
3MM18R,Cars24,North Carolina,Creta,Hyundai,Hatchback,Black,Manual,4,4,Petrol,2015,6900,56542,110,2020-01-08,Un Sold,,5315,,,Agent E,4,0,Average
JR7XML,Knox,Portland,Plato,Prazo,Convertible,Gray,Automatic,2,4,Hybrid,2023,9600,1507,106,2020-04-09,Un Sold,,7619,,,Agent A,3,0,Average
GVD2AW,Automart,California,Fortuner,Toyota,SUV,White,Manual,4,4,Petrol,2023,7600,46585,108,2021-10-13,Un Sold,,6073,,,Agent C,3,0,Excellent
TX919L,Cars24,Tennessee,Thar,Mahindra,SUV,Gray,Automatic,4,4,Hybrid,2024,8500,47744,343,2022-04-17,Un Sold,,7380,,,Agent D,2,0,Average
02C989,Cars24,Tennessee,Plato,Prazo,Convertible,White,Automatic,7,4,Diesel,2017,9300,63073,102,2021-03-17,Un Sold,,7304,,,Agent C,3,0,Good
9NPYID,Trivett,Tennessee,i20,Hyundai,Hatchback,White,Manual,5,5,Electric,2020,7900,42794,101,2024-12-12,Un Sold,,6014,,,Agent B,3,0,Good
ZLVC7U,Ahg,Texas,Hilux,Toyota,Truck,White,Automatic,7,2,Petrol,2023,7100,44127,98,2019-01-12,Un Sold,,5180,,,Agent E,4,0,Excellent
8STEZY,Carmudi,Portland,Thar,Mahindra,SUV,Red,Manual,5,4,Diesel,2016,8400,59940,104,2016-11-08,Un Sold,,7414,,,Agent A,3,0,Excellent
EG1KVJ,Skipper,Madison,Scorpio,Mahindra,SUV,Gray,Manual,5,4,Electric,2018,9600,6113,109,2016-09-07,Un Sold,,7788,,,Agent E,2,0,Excellent
1DBNIX,APE,Tennessee,Dzire,Maruti,Sedan,Blue,Manual,4,4,Electric,2019,8500,40997,97,2023-01-22,Un Sold,,6849,,,Agent B,1,0,Good
SDIAMC,Cars24,North Carolina,Scorpio,Mahindra,SUV,Black,Manual,4,2,Diesel,2018,8200,576226,100,2023-05-28,Sold,2024-02-20,6898,6912,0.2029573789504204,Agent D,5,0.028,Poor
JXCKIK,Trivett,Tucson,Scorpio,Mahindra,SUV,White,Automatic,4,2,Hybrid,2019,9000,10182,94,2017-03-10,Un Sold,,7155,,,Agent C,4,0,Excellent
XEJZMK,Cars24,Oklahoma,Swift,Maruti,Sedan,Red,Manual,5,5,Electric,2021,8300,41585,227,2016-12-09,Un Sold,,7561,,,Agent D,3,0,Excellent
PN68YO,Skipper,Madison,Kags,Renault,SUV,Black,Manual,5,4,Diesel,2023,7700,13223,97,2022-10-28,Un Sold,,6901,,,Agent E,2,0,Poor
PDX2GV,Nufor,North Carolina,Fortuner,Toyota,SUV,Red,Automatic,5,5,Petrol,2016,8300,19919,104,2024-04-22,Un Sold,,7326,,,Agent B,4,0,Good
BDYMS4,Olx,Chicago,i20,Hyundai,Hatchback,Black,Manual,4,2,Petrol,2017,6700,49508,98,2022-01-10,Un Sold,,5890,,,Agent D,3,0,Good
IRKYQS,Carsome,Tucson,Swift,Maruti,Sedan,Black,Manual,2,5,Electric,2024,8000,60364,96,2020-07-22,Un Sold,,6300,,,Agent C,2,0,Average
ZY7TE2,Nufor,Philadelphia,Fortuner,Toyota,SUV,Black,Automatic,7,4,Electric,2018,9600,163203,92,2019-03-09,Un Sold,,8135,,,Agent E,3,0,Excellent
9N2XTI,Nufor,California,Kags,Renault,SUV,Gray,Manual,5,4,Hybrid,2022,8700,18605,211,2020-09-05,Un Sold,,6918,,,Agent E,3,0,Good
477M1F,Cars24,Detroit,i20,Hyundai,Hatchback,Blue,Automatic,5,4,Petrol,2015,6900,701953,101,2023-01-19,Un Sold,,5083,,,Agent A,3,0,Excellent
6RFWFY,Skipper,New York,Swift,Maruti,Sedan,White,Automatic,7,4,Electric,2017,8700,67762,262,2016-11-17,Un Sold,,7433,,,Agent B,1,0,Good
